9.000000000000000000e+00,2.120999999999999969e-02,1.509199999999999986e-01,2.384100000000000108e-02,1.505199999999999871e-01,3.989500000000000000e+03,1.163000000000000078e+01,4.360000000000000320e+00,-6.515999999999999570e-01,1.385599999999999987e+01
2.500000000000000000e+01,6.198700000000000043e-02,1.392200000000000104e-01,6.440700000000000591e-02,1.381199999999999928e-01,1.796400000000000091e+03,4.706599999999999895e+00,2.197900000000000187e+00,-1.001700000000000035e+00,5.793300000000000338e+00
4.100000000000000000e+01,9.796100000000000640e-02,1.167500000000000066e-01,9.998300000000000243e-02,1.150199999999999972e-01,7.269500000000000455e+02,1.739600000000000035e+00,8.499799999999999578e-01,-7.259499999999999842e-01,2.263700000000000045e+00
5.700000000000000000e+01,1.263499999999999901e-01,8.522100000000000508e-02,1.278100000000000069e-01,8.300299999999999345e-02,3.681700000000000159e+02,1.088700000000000001e+00,2.236499999999999877e-01,-3.378900000000000237e-01,1.423999999999999932e+00
7.300000000000000000e+01,1.449400000000000133e-01,4.709399999999999697e-02,1.457400000000000084e-01,4.455699999999999938e-02,4.567699999999999818e+02,1.822999999999999954e+00,1.160899999999999953e-02,-3.681999999999999856e-02,2.240499999999999936e+00
8.900000000000000000e+01,1.523100000000000009e-01,5.318699999999999990e-03,1.523799999999999877e-01,2.659700000000000085e-03,5.808899999999999864e+02,2.444500000000000117e+00,-4.580100000000000143e-04,1.749099999999999960e-02,2.932399999999999896e+00
1.050000000000000000e+02,-1.478700000000000014e-01,3.686899999999999900e-02,-1.472100000000000075e-01,3.944399999999999989e-02,4.280100000000000000e+04,1.645099999999999909e+02,1.590600000000000014e+00,6.150500000000000078e+00,1.939799999999999898e+02
1.210000000000000000e+02,-1.319799999999999862e-01,7.620000000000000384e-02,-1.306299999999999961e-01,7.849200000000000621e-02,3.511500000000000000e+04,1.339000000000000057e+02,5.628499999999999837e+00,9.555300000000000793e+00,1.580999999999999943e+02
1.370000000000000000e+02,-1.058700000000000058e-01,1.096300000000000052e-01,-1.039400000000000046e-01,1.114600000000000035e-01,2.544600000000000000e+04,9.368500000000000227e+01,8.837500000000000355e+00,8.386499999999999844e+00,1.103499999999999943e+02
1.530000000000000000e+02,-7.154699999999999949e-02,1.345600000000000129e-01,-6.918799999999999950e-02,1.357899999999999940e-01,1.616100000000000000e+04,5.674099999999999966e+01,9.185900000000000176e+00,4.781900000000000261e+00,6.672899999999999920e+01
1.690000000000000000e+02,-3.168599999999999889e-02,1.490700000000000081e-01,-2.907900000000000068e-02,1.496000000000000107e-01,9.351100000000000364e+03,3.015599999999999881e+01,7.553700000000000081e+00,1.536799999999999944e+00,3.539800000000000324e+01
1.000000000000000000e+01,2.384100000000000108e-02,1.505199999999999871e-01,2.646400000000000141e-02,1.500799999999999912e-01,3.819599999999999909e+03,1.101600000000000001e+01,4.226300000000000168e+00,-7.072399999999999798e-01,1.312400000000000055e+01
2.600000000000000000e+01,6.440700000000000591e-02,1.381199999999999928e-01,6.680800000000000627e-02,1.369799999999999907e-01,1.682200000000000045e+03,4.436399999999999899e+00,2.087000000000000188e+00,-9.954499999999999460e-01,5.493199999999999861e+00
4.200000000000000000e+01,9.998300000000000243e-02,1.150199999999999972e-01,1.019800000000000012e-01,1.132599999999999996e-01,6.846499999999999773e+02,1.654300000000000104e+00,8.079899999999999860e-01,-7.148499999999999854e-01,2.160299999999999887e+00
5.800000000000000000e+01,1.278100000000000069e-01,8.300299999999999345e-02,1.292399999999999938e-01,8.075999999999999845e-02,3.629700000000000273e+02,1.109699999999999909e+00,1.960300000000000098e-01,-3.077099999999999835e-01,1.447300000000000031e+00
7.400000000000000000e+01,1.457400000000000084e-01,4.455699999999999938e-02,1.464999999999999913e-01,4.200700000000000267e-02,4.741999999999999886e+02,1.868000000000000105e+00,4.588100000000000338e-03,-1.548899999999999930e-02,2.284899999999999931e+00
9.000000000000000000e+01,1.523799999999999877e-01,2.659700000000000085e-03,1.524000000000000077e-01,0.000000000000000000e+00,5.906200000000000045e+02,2.470899999999999874e+00,-1.226800000000000011e-05,1.405800000000000018e-03,2.958099999999999952e+00
1.060000000000000000e+02,-1.472100000000000075e-01,3.944399999999999989e-02,-1.464999999999999913e-01,4.200700000000000267e-02,4.245600000000000000e+04,1.630900000000000034e+02,1.813199999999999923e+00,6.538199999999999790e+00,1.923300000000000125e+02
1.220000000000000000e+02,-1.306299999999999961e-01,7.849200000000000621e-02,-1.292399999999999938e-01,8.075999999999999845e-02,3.455900000000000000e+04,1.312800000000000011e+02,5.881999999999999673e+00,9.598499999999999588e+00,1.548799999999999955e+02
1.380000000000000000e+02,-1.039400000000000046e-01,1.114600000000000035e-01,-1.019800000000000012e-01,1.132599999999999996e-01,2.477000000000000000e+04,9.108299999999999841e+01,8.917600000000000193e+00,8.171499999999999986e+00,1.072600000000000051e+02
1.540000000000000000e+02,-6.918799999999999950e-02,1.357899999999999940e-01,-6.680800000000000627e-02,1.369799999999999907e-01,1.573200000000000000e+04,5.474900000000000233e+01,9.179199999999999804e+00,4.576600000000000001e+00,6.430800000000000693e+01
1.700000000000000000e+02,-2.907900000000000068e-02,1.496000000000000107e-01,-2.646400000000000141e-02,1.500799999999999912e-01,9.206500000000000000e+03,2.911799999999999855e+01,7.589800000000000324e+00,1.406700000000000061e+00,3.404699999999999704e+01
1.100000000000000000e+01,2.646400000000000141e-02,1.500799999999999912e-01,2.907900000000000068e-02,1.496000000000000107e-01,3.636300000000000182e+03,1.042399999999999949e+01,4.071900000000000297e+00,-7.546800000000000175e-01,1.244699999999999918e+01
